-181.182, -38.615, 13.264, 23.083
-181.180, -39.058, 13.309, 23.116
-181.178, -39.503, 13.354, 23.149
-181.176, -39.949, 13.399, 23.182
-181.174, -40.397, 13.444, 23.215
-181.171, -40.846, 13.489, 23.248
-181.169, -41.297, 13.535, 23.281
-181.167, -41.750, 13.580, 23.314
-181.165, -42.203, 13.626, 23.347
-181.163, -42.659, 13.672, 23.380
-181.160, -43.116, 13.718, 23.413
-181.158, -43.574, 13.765, 23.446
-181.156, -44.034, 13.811, 23.479
-181.154, -44.496, 13.858, 23.512
-181.151, -44.959, 13.904, 23.545
-181.149, -45.423, 13.951, 23.578
-181.147, -45.890, 13.998, 23.611
-181.144, -46.357, 14.045, 23.644
-181.142, -46.827, 14.092, 23.677
-181.139, -47.298, 14.140, 23.710
-181.137, -47.770, 14.188, 23.743
-181.135, -48.244, 14.235, 23.776
-181.132, -48.720, 14.283, 23.809
-181.130, -49.198, 14.331, 23.842
-181.127, -49.676, 14.380, 23.875
-181.125, -50.157, 14.428, 23.908
-181.122, -50.639, 14.476, 23.941
-181.120, -51.123, 14.525, 23.974
-181.117, -51.608, 14.574, 24.007
-181.115, -52.095, 14.623, 24.040
-181.112, -52.584, 14.672, 24.073
-181.109, -53.074, 14.722, 24.106
-181.107, -53.566, 14.771, 24.139
-181.104, -54.060, 14.821, 24.172
-181.101, -54.555, 14.871, 24.205
-181.099, -55.052, 14.921, 24.238
-181.096, -55.551, 14.971, 24.271
-181.093, -56.051, 15.022, 24.304
-181.090, -56.553, 15.072, 24.337
-181.088, -57.057, 15.123, 24.370
-181.085, -57.562, 15.174, 24.403
-181.082, -58.069, 15.225, 24.436
-181.079, -58.578, 15.276, 24.469
-181.076, -59.089, 15.327, 24.502
-181.073, -59.601, 15.379, 24.535
-181.071, -60.115, 15.430, 24.568
-181.068, -60.631, 15.482, 24.601
-181.065, -61.148, 15.534, 24.634
-181.062, -61.667, 15.586, 24.667
-181.059, -62.188, 15.639, 24.700
-181.056, -62.711, 15.692, 24.733
-181.053, -63.235, 15.744, 24.766
-181.050, -63.761, 15.797, 24.799
-181.047, -64.289, 15.850, 24.832
-181.043, -64.819, 15.904, 24.865
-181.040, -65.350, 15.957, 24.898
-181.037, -65.884, 16.011, 24.931
-181.034, -66.419, 16.065, 24.964
-181.031, -66.955, 16.119, 24.997
-181.028, -67.494, 16.173, 25.030
-181.024, -68.035, 16.227, 25.063
-181.021, -68.577, 16.282, 25.096
-181.018, -69.121, 16.336, 25.129
-181.014, -69.667, 16.391, 25.162
-181.011, -70.215, 16.446, 25.195
-181.008, -70.764, 16.502, 25.228
-181.004, -71.316, 16.557, 25.261
-181.001, -71.869, 16.613, 25.294
-180.997, -72.424, 16.668, 25.327
-180.994, -72.981, 16.724, 25.360
-180.990, -73.540, 16.781, 25.393
-180.987, -74.101, 16.837, 25.426
-180.983, -74.664, 16.893, 25.459
-180.980, -75.228, 16.950, 25.492
-180.976, -75.795, 17.007, 25.525
-180.972, -76.363, 17.064, 25.558
-180.969, -76.933, 17.121, 25.591
-180.965, -77.505, 17.179, 25.624
-180.961, -78.080, 17.237, 25.657
-180.958, -78.656, 17.295, 25.690
-180.954, -79.234, 17.353, 25.723
-180.950, -79.813, 17.411, 25.756
-180.946, -80.395, 17.470, 25.789
-180.942, -80.979, 17.528, 25.822
-180.938, -81.565, 17.587, 25.855
-180.935, -82.153, 17.646, 25.888
-180.931, -82.742, 17.705, 25.921
-180.927, -83.334, 17.765, 25.954
-180.923, -83.928, 17.824, 25.987
-180.919, -84.523, 17.884, 26.020
-180.915, -85.121, 17.944, 26.053
-180.910, -85.721, 18.004, 26.086
-180.906, -86.322, 18.065, 26.119
-180.902, -86.926, 18.125, 26.152
-180.898, -87.532, 18.184, 26.185
-180.894, -88.139, 18.234, 26.218
-180.890, -88.748, 18.271, 26.251
-180.885, -89.357, 18.291, 26.284
-180.881, -89.967, 18.294, 26.317
-180.877, -90.576, 18.284, 26.350
-180.872, -91.184, 18.263, 26.383
-180.868, -91.792, 18.232, 26.416
-180.864, -92.398, 18.195, 26.449
-180.859, -93.003, 18.154, 26.482
-180.855, -93.606, 18.109, 26.515
-180.851, -94.208, 18.063, 26.548
-180.846, -94.808, 18.015, 26.581
-180.842, -95.407, 17.968, 26.614
-180.837, -96.004, 17.921, 26.647
-180.833, -96.600, 17.876, 26.680
-180.829, -97.195, 17.832, 26.713
-180.824, -97.788, 17.789, 26.746
-180.820, -98.380, 17.748, 26.779
-180.815, -98.970, 17.709, 26.812
-180.811, -99.559, 17.672, 26.845
-180.806, -100.147, 17.636, 26.878
-180.802, -100.734, 17.602, 26.911
-180.797, -101.320, 17.568, 26.944
-180.793, -101.905, 17.536, 26.977
-180.788, -102.489, 17.505, 27.010
-180.784, -103.071, 17.475, 27.043
-180.779, -103.653, 17.446, 27.076
-180.775, -104.234, 17.417, 27.109
-180.770, -104.814, 17.388, 27.142
-180.766, -105.393, 17.360, 27.175
-180.761, -105.971, 17.331, 27.208
-180.756, -106.548, 17.303, 27.241
-180.752, -107.124, 17.275, 27.274
-180.747, -107.699, 17.247, 27.307
-180.743, -108.273, 17.219, 27.340
-180.738, -108.846, 17.191, 27.373
-180.733, -109.419, 17.163, 27.406
-180.729, -109.990, 17.135, 27.439
-180.724, -110.560, 17.107, 27.472
-180.720, -111.130, 17.079, 27.505
-180.715, -111.699, 17.050, 27.538
-180.710, -112.266, 17.022, 27.571
-180.706, -112.833, 16.994, 27.604
-180.701, -113.399, 16.965, 27.637
-180.696, -113.963, 16.937, 27.670
-180.692, -114.527, 16.909, 27.703
-180.687, -115.090, 16.880, 27.736
-180.682, -115.652, 16.852, 27.769
-180.677, -116.213, 16.824, 27.802
-180.673, -116.773, 16.795, 27.835
-180.668, -117.332, 16.767, 27.868
-180.663, -117.890, 16.739, 27.901
-180.659, -118.448, 16.711, 27.934
-180.654, -119.004, 16.683, 27.967
-180.649, -119.559, 16.655, 28.000
-180.644, -120.114, 16.627, 28.033
-180.640, -120.667, 16.599, 28.066
-180.635, -121.220, 16.571, 28.099
-180.630, -121.772, 16.543, 28.132
-180.625, -122.322, 16.516, 28.165
-180.620, -122.872, 16.488, 28.198
-180.615, -123.421, 16.460, 28.231
-180.611, -123.969, 16.433, 28.264
-180.606, -124.516, 16.405, 28.297
-180.601, -125.062, 16.378, 28.330
-180.596, -125.607, 16.350, 28.363
-180.591, -126.152, 16.323, 28.396
-180.586, -126.695, 16.296, 28.429
-180.581, -127.237, 16.268, 28.462
-180.577, -127.779, 16.241, 28.495
-180.572, -128.320, 16.214, 28.528
-180.567, -128.859, 16.187, 28.561
-180.562, -129.398, 16.159, 28.594
-180.557, -129.936, 16.132, 28.627
-180.552, -130.473, 16.105, 28.660
-180.547, -131.010, 16.079, 28.693
-180.542, -131.545, 16.052, 28.726
-180.537, -132.079, 16.025, 28.759
-180.532, -132.613, 15.998, 28.792
-180.527, -133.145, 15.971, 28.825
-180.522, -133.677, 15.944, 28.858
-180.517, -134.208, 15.918, 28.891
-180.512, -134.738, 15.891, 28.924
-180.507, -135.267, 15.865, 28.957
-180.502, -135.795, 15.838, 28.990
-180.497, -136.322, 15.812, 29.023
-180.492, -136.848, 15.785, 29.056
-180.487, -137.374, 15.759, 29.089
-180.482, -137.898, 15.732, 29.122
-180.477, -138.422, 15.706, 29.155
-180.472, -138.945, 15.680, 29.188
-180.466, -139.467, 15.654, 29.221
-180.461, -139.988, 15.627, 29.254
-180.456, -140.508, 15.601, 29.287
-180.451, -141.028, 15.575, 29.320
-180.446, -141.546, 15.549, 29.353
-180.441, -142.064, 15.523, 29.386
-180.435, -142.581, 15.497, 29.419
-180.430, -143.097, 15.471, 29.452
-180.425, -143.612, 15.446, 29.485
-180.420, -144.126, 15.420, 29.518
-180.415, -144.639, 15.394, 29.551
-180.409, -145.152, 15.368, 29.584
-180.404, -145.663, 15.343, 29.617
-180.399, -146.174, 15.317, 29.650
-180.394, -146.684, 15.291, 29.683
-180.388, -147.193, 15.266, 29.716
-180.383, -147.701, 15.240, 29.749
-180.378, -148.208, 15.215, 29.782
-180.372, -148.715, 15.189, 29.815
-180.367, -149.221, 15.164, 29.848
-180.362, -149.725, 15.139, 29.881
-180.356, -150.229, 15.113, 29.914
-180.351, -150.733, 15.088, 29.947
-180.345, -151.235, 15.063, 29.980
-180.340, -151.736, 15.038, 30.013
-180.335, -152.237, 15.013, 30.046
-180.329, -152.737, 14.988, 30.079
-180.324, -153.236, 14.963, 30.112
-180.318, -153.734, 14.938, 30.145
-180.313, -154.231, 14.913, 30.178
-180.307, -154.727, 14.888, 30.211
-180.302, -155.223, 14.863, 30.244
-180.296, -155.718, 14.838, 30.277
-180.290, -156.212, 14.813, 30.310
-180.285, -156.705, 14.789, 30.343
-180.279, -157.197, 14.764, 30.376
-180.274, -157.689, 14.739, 30.409
-180.268, -158.179, 14.715, 30.442
-180.262, -158.669, 14.690, 30.475
-180.257, -159.158, 14.666, 30.508
-180.251, -159.647, 14.641, 30.541
-180.245, -160.134, 14.617, 30.574
-180.239, -160.621, 14.593, 30.607
-180.234, -161.106, 14.568, 30.640
-180.228, -161.591, 14.544, 30.673
-180.222, -162.075, 14.520, 30.706
-180.216, -162.559, 14.496, 30.739
-180.210, -163.041, 14.471, 30.772
-180.204, -163.523, 14.447, 30.805
-180.198, -164.004, 14.423, 30.838
-180.193, -164.484, 14.399, 30.871
-180.187, -164.963, 14.375, 30.904
-180.181, -165.442, 14.351, 30.937
-180.175, -165.920, 14.327, 30.970
-180.169, -166.397, 14.303, 31.003
-180.162, -166.873, 14.279, 31.036
-180.156, -167.348, 14.255, 31.069
-180.150, -167.823, 14.232, 31.102
-180.144, -168.296, 14.208, 31.135
-180.138, -168.769, 14.184, 31.168
-180.132, -169.242, 14.161, 31.201
-180.125, -169.713, 14.137, 31.234
-180.119, -170.184, 14.113, 31.267
-180.113, -170.653, 14.090, 31.300
-180.106, -171.122, 14.066, 31.333
-180.100, -171.591, 14.043, 31.366
-180.093, -172.058, 14.020, 31.399
-180.087, -172.525, 13.996, 31.432
-180.080, -172.991, 13.973, 31.465
-180.073, -173.456, 13.950, 31.498
-180.067, -173.920, 13.926, 31.531
-180.060, -174.384, 13.903, 31.564
-180.053, -174.847, 13.880, 31.597
-180.046, -175.309, 13.857, 31.630
-180.039, -175.770, 13.834, 31.663
-180.032, -176.230, 13.811, 31.696
-180.024, -176.690, 13.788, 31.729
-180.017, -177.149, 13.765, 31.762
-180.009, -177.607, 13.742, 31.795
-180.000, -178.065, 13.719, 31.828
-179.991, -178.521, 13.696, 31.861
-179.982, -178.977, 13.673, 31.894
-179.971, -179.432, 13.650, 31.927
-179.960, -179.887, 13.628, 31.960
-179.948, -180.340, 13.605, 31.993
-179.936, -180.793, 13.582, 32.026
-179.922, -181.245, 13.559, 32.059
-179.908, -181.696, 13.537, 32.092
-179.892, -182.146, 13.514, 32.125
-179.875, -182.596, 13.492, 32.158
-179.856, -183.045, 13.469, 32.191
-179.836, -183.493, 13.447, 32.224
-179.815, -183.940, 13.424, 32.257
-179.792, -184.386, 13.402, 32.290
-179.767, -184.831, 13.379, 32.323
-179.741, -185.276, 13.357, 32.356
-179.714, -185.720, 13.335, 32.389
-179.684, -186.163, 13.313, 32.422
-179.653, -186.605, 13.290, 32.455
-179.620, -187.046, 13.268, 32.488
-179.585, -187.486, 13.246, 32.521
-179.548, -187.925, 13.224, 32.554
-179.509, -188.364, 13.202, 32.587
-179.469, -188.802, 13.181, 32.620
-179.426, -189.238, 13.159, 32.653
-179.382, -189.674, 13.137, 32.686
-179.335, -190.109, 13.115, 32.719
-179.286, -190.542, 13.093, 32.752
-179.236, -190.975, 13.072, 32.785
-179.183, -191.407, 13.050, 32.818
-179.129, -191.838, 13.028, 32.851
-179.072, -192.268, 13.007, 32.884
-179.013, -192.697, 12.985, 32.917
-178.952, -193.125, 12.963, 32.950
-178.890, -193.552, 12.942, 32.983
-178.825, -193.978, 12.921, 33.016
-178.758, -194.402, 12.899, 33.049
-178.689, -194.826, 12.878, 33.082
-178.618, -195.249, 12.857, 33.115
-178.545, -195.671, 12.835, 33.148
-178.470, -196.091, 12.814, 33.181
-178.394, -196.511, 12.793, 33.214
-178.315, -196.929, 12.774, 33.247
-178.234, -197.347, 12.767, 33.280
-178.151, -197.764, 12.771, 33.313
-178.066, -198.182, 12.785, 33.346
-177.979, -198.600, 12.807, 33.379
-177.889, -199.018, 12.837, 33.412
-177.797, -199.437, 12.874, 33.445
-177.703, -199.857, 12.917, 33.478
-177.606, -200.278, 12.965, 33.511
-177.507, -200.701, 13.015, 33.544
-177.405, -201.124, 13.068, 33.577
-177.301, -201.549, 13.123, 33.610
-177.194, -201.975, 13.178, 33.643
-177.084, -202.402, 13.234, 33.676
-176.972, -202.830, 13.290, 33.709
-176.857, -203.259, 13.346, 33.742
-176.740, -203.690, 13.400, 33.775
-176.620, -204.122, 13.455, 33.808
-176.497, -204.555, 13.509, 33.841
-176.372, -204.989, 13.562, 33.874
-176.244, -205.423, 13.614, 33.907
-176.114, -205.859, 13.665, 33.940
-175.981, -206.296, 13.716, 33.973
-175.845, -206.734, 13.766, 34.006
-175.706, -207.173, 13.815, 34.039
-175.565, -207.612, 13.864, 34.072
-175.421, -208.053, 13.913, 34.105
-175.275, -208.494, 13.962, 34.138
-175.126, -208.936, 14.010, 34.171
-174.974, -209.379, 14.058, 34.204
-174.820, -209.822, 14.106, 34.237
-174.662, -210.267, 14.154, 34.270
-174.503, -210.712, 14.203, 34.303
-174.340, -211.158, 14.251, 34.336
-174.175, -211.604, 14.299, 34.369
-174.008, -212.052, 14.347, 34.402
-173.838, -212.500, 14.396, 34.435
-173.665, -212.949, 14.445, 34.468
-173.490, -213.399, 14.493, 34.501
-173.313, -213.849, 14.542, 34.534
-173.133, -214.300, 14.591, 34.567
-172.950, -214.752, 14.641, 34.600
-172.765, -215.205, 14.690, 34.633
-172.577, -215.659, 14.740, 34.666
-172.387, -216.113, 14.790, 34.699
-172.195, -216.568, 14.840, 34.732
-172.000, -217.024, 14.890, 34.765
-171.803, -217.481, 14.941, 34.798
-171.603, -217.938, 14.991, 34.831
-171.401, -218.397, 15.042, 34.864
-171.196, -218.856, 15.093, 34.897
-170.989, -219.316, 15.144, 34.930
-170.780, -219.777, 15.195, 34.963
-170.569, -220.238, 15.246, 34.996
-170.355, -220.701, 15.298, 35.029
-170.139, -221.164, 15.350, 35.062
-169.920, -221.628, 15.402, 35.095
-169.699, -222.093, 15.454, 35.128
-169.476, -222.559, 15.506, 35.161
-169.251, -223.025, 15.558, 35.194
-169.024, -223.493, 15.611, 35.227
-168.794, -223.961, 15.664, 35.260
-168.562, -224.430, 15.717, 35.293
-168.328, -224.900, 15.770, 35.326
-168.092, -225.372, 15.823, 35.359
-167.854, -225.843, 15.876, 35.392
-167.613, -226.316, 15.930, 35.425
-167.371, -226.790, 15.983, 35.458
-167.126, -227.265, 16.037, 35.491
-166.879, -227.741, 16.091, 35.524
-166.630, -228.217, 16.145, 35.557
-166.380, -228.695, 16.200, 35.590
-166.127, -229.174, 16.254, 35.623
-165.872, -229.653, 16.309, 35.656
-165.615, -230.134, 16.364, 35.689
-165.356, -230.616, 16.419, 35.722
-165.096, -231.099, 16.474, 35.755
-164.833, -231.582, 16.529, 35.788
-164.568, -232.067, 16.585, 35.821
-164.302, -232.553, 16.640, 35.854
-164.034, -233.040, 16.696, 35.887
-163.764, -233.529, 16.753, 35.920
-163.492, -234.018, 16.809, 35.953
-163.218, -234.509, 16.865, 35.986
-162.943, -235.000, 16.922, 36.019
-162.666, -235.493, 16.979, 36.052
-162.387, -235.987, 17.036, 36.085
-162.106, -236.483, 17.093, 36.118
-161.824, -236.979, 17.151, 36.151
-161.540, -237.477, 17.208, 36.184
-161.255, -237.976, 17.266, 36.217
-160.967, -238.477, 17.324, 36.250
-160.679, -238.979, 17.382, 36.283
-160.389, -239.482, 17.440, 36.316
-160.097, -239.987, 17.498, 36.349
-159.804, -240.493, 17.557, 36.382
-159.509, -241.000, 17.616, 36.415
-159.213, -241.509, 17.675, 36.448
-158.916, -242.019, 17.734, 36.481
-158.617, -242.531, 17.794, 36.514
-158.317, -243.045, 17.853, 36.547
-158.016, -243.560, 17.913, 36.580
-157.714, -244.076, 17.973, 36.613
-157.410, -244.595, 18.033, 36.646
-157.106, -245.115, 18.094, 36.679
-156.800, -245.637, 18.155, 36.712
-156.494, -246.160, 18.215, 36.745
-156.186, -246.685, 18.276, 36.778
-155.878, -247.213, 18.337, 36.811
-155.569, -247.742, 18.399, 36.844
-155.259, -248.273, 18.460, 36.877
-154.949, -248.806, 18.522, 36.910
-154.638, -249.342, 18.584, 36.943
-154.327, -249.879, 18.646, 36.976
-154.016, -250.419, 18.708, 37.009
-153.704, -250.961, 18.770, 37.042
-153.393, -251.506, 18.832, 37.075
-153.082, -252.053, 18.895, 37.108
-152.771, -252.602, 18.958, 37.141
-152.460, -253.154, 19.020, 37.174
-152.150, -253.709, 19.080, 37.207
-151.841, -254.266, 19.131, 37.240
-151.532, -254.826, 19.166, 37.273
-151.226, -255.386, 19.186, 37.306
-150.921, -255.948, 19.190, 37.339
-150.618, -256.511, 19.182, 37.372
-150.318, -257.075, 19.162, 37.405
-150.021, -257.638, 19.135, 37.438
-149.726, -258.203, 19.101, 37.471
-149.435, -258.767, 19.063, 37.504
-149.147, -259.331, 19.022, 37.537
-148.862, -259.896, 18.980, 37.570
-148.580, -260.461, 18.937, 37.603
-148.302, -261.026, 18.894, 37.636
-148.027, -261.591, 18.851, 37.669
-147.756, -262.156, 18.810, 37.702
-147.488, -262.721, 18.770, 37.735
-147.224, -263.287, 18.732, 37.768
-146.963, -263.853, 18.696, 37.801
-146.705, -264.419, 18.662, 37.834
-146.452, -264.986, 18.634, 37.867
-146.201, -265.554, 18.615, 37.900
-145.954, -266.123, 18.602, 37.933
-145.710, -266.692, 18.597, 37.966
-145.469, -267.264, 18.598, 37.999
-145.231, -267.836, 18.605, 38.032
-144.995, -268.411, 18.618, 38.065
-144.763, -268.987, 18.635, 38.098
-144.534, -269.565, 18.657, 38.131
-144.307, -270.145, 18.684, 38.164
-144.083, -270.727, 18.714, 38.197
-143.862, -271.312, 18.747, 38.230
-143.644, -271.899, 18.785, 38.263
-143.428, -272.488, 18.825, 38.296
-143.215, -273.079, 18.868, 38.329
-143.005, -273.673, 18.913, 38.362
-142.797, -274.270, 18.957, 38.395
-142.592, -274.869, 18.998, 38.428
-142.390, -275.470, 19.034, 38.461
-142.190, -276.073, 19.065, 38.494
-141.994, -276.678, 19.088, 38.527
-141.800, -277.285, 19.104, 38.560
-141.610, -277.892, 19.112, 38.593
-141.423, -278.501, 19.113, 38.626
-141.239, -279.111, 19.107, 38.659
-141.059, -279.721, 19.095, 38.692
-140.882, -280.331, 19.078, 38.725
-140.708, -280.942, 19.055, 38.758
-140.538, -281.553, 19.029, 38.791
-140.371, -282.163, 18.999, 38.824
-140.208, -282.774, 18.967, 38.857
-140.048, -283.384, 18.933, 38.890
-139.891, -283.994, 18.897, 38.923
-139.738, -284.604, 18.861, 38.956
-139.589, -285.213, 18.824, 38.989
-139.443, -285.822, 18.787, 39.022
-139.300, -286.431, 18.750, 39.055
-139.160, -287.039, 18.713, 39.088
-139.024, -287.646, 18.677, 39.121
-138.891, -288.254, 18.641, 39.154
-138.762, -288.860, 18.606, 39.187
-138.636, -289.466, 18.571, 39.220
-138.513, -290.072, 18.538, 39.253
-138.393, -290.677, 18.504, 39.286
-138.276, -291.282, 18.472, 39.319
-138.163, -291.886, 18.439, 39.352
-138.053, -292.490, 18.408, 39.385
-137.946, -293.093, 18.376, 39.418
-137.842, -293.696, 18.345, 39.451
-137.741, -294.298, 18.315, 39.484
-137.643, -294.900, 18.285, 39.517
-137.548, -295.501, 18.254, 39.550
-137.456, -296.102, 18.224, 39.583
-137.367, -296.702, 18.194, 39.616
-137.281, -297.301, 18.165, 39.649
-137.199, -297.900, 18.135, 39.682
-137.119, -298.499, 18.106, 39.715
-137.042, -299.097, 18.076, 39.748
-136.968, -299.694, 18.046, 39.781
-136.897, -300.290, 18.017, 39.814
-136.830, -300.886, 17.988, 39.847
-136.765, -301.481, 17.958, 39.880
-136.703, -302.076, 17.929, 39.913
-136.644, -302.670, 17.899, 39.946
-136.588, -303.263, 17.870, 39.979
-136.535, -303.855, 17.840, 40.012
-136.486, -304.447, 17.811, 40.045
-136.439, -305.038, 17.782, 40.078
-136.395, -305.629, 17.752, 40.111
-136.354, -306.218, 17.723, 40.144
-136.316, -306.807, 17.694, 40.177
-136.281, -307.395, 17.664, 40.210
-136.250, -307.982, 17.635, 40.243
-136.221, -308.568, 17.606, 40.276
-136.195, -309.154, 17.577, 40.309
-136.172, -309.738, 17.548, 40.342
-136.153, -310.322, 17.519, 40.375
-136.137, -310.905, 17.491, 40.408
-136.123, -311.487, 17.462, 40.441
-136.113, -312.068, 17.433, 40.474
-136.106, -312.648, 17.404, 40.507
-136.101, -313.228, 17.376, 40.540
-136.100, -313.806, 17.347, 40.573
-136.102, -314.384, 17.319, 40.606
-136.107, -314.960, 17.290, 40.639
-136.115, -315.535, 17.262, 40.672
-136.127, -316.110, 17.233, 40.705
-136.141, -316.683, 17.205, 40.738
-136.159, -317.256, 17.176, 40.771
-136.180, -317.827, 17.148, 40.804
-136.204, -318.397, 17.120, 40.837
-136.231, -318.967, 17.092, 40.870
-136.261, -319.535, 17.064, 40.903
-136.295, -320.102, 17.036, 40.936
-136.332, -320.668, 17.008, 40.969
-136.372, -321.232, 16.980, 41.002
-136.416, -321.796, 16.952, 41.035
-136.462, -322.358, 16.924, 41.068
-136.512, -322.919, 16.896, 41.101
-136.566, -323.479, 16.868, 41.134
-136.623, -324.037, 16.841, 41.167
-136.683, -324.595, 16.813, 41.200
-136.746, -325.151, 16.786, 41.233
-136.813, -325.705, 16.758, 41.266
-136.883, -326.259, 16.730, 41.299
-136.957, -326.811, 16.703, 41.332
-137.034, -327.361, 16.675, 41.365
-137.115, -327.910, 16.648, 41.398
-137.199, -328.458, 16.620, 41.431
-137.286, -329.004, 16.593, 41.464
-137.378, -329.549, 16.566, 41.497
-137.472, -330.092, 16.539, 41.530
-137.570, -330.634, 16.511, 41.563
-137.673, -331.174, 16.484, 41.596
-137.778, -331.712, 16.457, 41.629
-137.888, -332.248, 16.429, 41.662
-138.001, -332.783, 16.402, 41.695
-138.119, -333.316, 16.375, 41.728
-138.239, -333.848, 16.348, 41.761
-138.364, -334.377, 16.321, 41.794
-138.492, -334.905, 16.295, 41.827
-138.625, -335.431, 16.268, 41.860
-138.761, -335.955, 16.241, 41.893
-138.901, -336.477, 16.214, 41.926
-139.044, -336.997, 16.188, 41.959
-139.192, -337.515, 16.161, 41.992
-139.343, -338.032, 16.135, 42.025
-139.497, -338.546, 16.109, 42.058
-139.655, -339.058, 16.083, 42.091
-139.817, -339.568, 16.057, 42.124
-139.982, -340.077, 16.031, 42.157
-140.150, -340.583, 16.005, 42.190
-140.321, -341.087, 15.979, 42.223
-140.495, -341.590, 15.953, 42.256
-140.672, -342.090, 15.927, 42.289
-140.852, -342.589, 15.900, 42.322
-141.035, -343.086, 15.874, 42.355
-141.220, -343.580, 15.848, 42.388
-141.408, -344.073, 15.822, 42.421
-141.599, -344.564, 15.796, 42.454
-141.791, -345.053, 15.770, 42.487
-141.986, -345.541, 15.744, 42.520
-142.183, -346.026, 15.718, 42.553
-142.382, -346.510, 15.692, 42.586
-142.583, -346.992, 15.666, 42.619
-142.785, -347.473, 15.640, 42.652
-142.990, -347.952, 15.613, 42.685
-143.196, -348.429, 15.587, 42.718
-143.403, -348.904, 15.561, 42.751
-143.612, -349.378, 15.535, 42.784
-143.822, -349.851, 15.509, 42.817
-144.034, -350.322, 15.485, 42.850
-144.247, -350.791, 15.467, 42.883
-144.461, -351.260, 15.460, 42.916
-144.677, -351.728, 15.462, 42.949
-144.894, -352.196, 15.471, 42.982
-145.113, -352.664, 15.488, 43.015
-145.334, -353.132, 15.511, 43.048
-145.556, -353.600, 15.541, 43.081
-145.779, -354.068, 15.576, 43.114
-146.005, -354.537, 15.615, 43.147
-146.232, -355.007, 15.659, 43.180
-146.461, -355.478, 15.707, 43.213
-146.692, -355.950, 15.759, 43.246
-146.924, -356.423, 15.813, 43.279
-147.159, -356.897, 15.871, 43.312
-147.395, -357.373, 15.932, 43.345
-147.633, -357.849, 15.995, 43.378
-147.873, -358.328, 16.060, 43.411
-148.115, -358.808, 16.127, 43.444
-148.358, -359.289, 16.197, 43.477
-148.604, -359.772, 16.267, 43.510
-148.851, -360.257, 16.340, 43.543
-149.101, -360.743, 16.414, 43.576
-149.352, -361.232, 16.489, 43.609
-149.605, -361.722, 16.565, 43.642
-149.861, -362.214, 16.642, 43.675
-150.118, -362.708, 16.718, 43.708
-150.377, -363.204, 16.794, 43.741
-150.637, -363.701, 16.869, 43.774
-150.900, -364.201, 16.942, 43.807
-151.164, -364.702, 17.013, 43.840
-151.430, -365.205, 17.083, 43.873
-151.697, -365.710, 17.151, 43.906
-151.966, -366.216, 17.217, 43.939
-152.237, -366.724, 17.282, 43.972
-152.509, -367.234, 17.345, 44.005
-152.783, -367.745, 17.407, 44.038
-153.058, -368.257, 17.468, 44.071
-153.334, -368.772, 17.528, 44.104
-153.611, -369.287, 17.588, 44.137
-153.890, -369.805, 17.646, 44.170
-154.170, -370.324, 17.704, 44.203
-154.452, -370.844, 17.762, 44.236
-154.734, -371.366, 17.820, 44.269
-155.018, -371.889, 17.878, 44.302
-155.302, -372.415, 17.935, 44.335
-155.588, -372.941, 17.993, 44.368
-155.875, -373.470, 18.051, 44.401
-156.163, -374.000, 18.110, 44.434
-156.452, -374.531, 18.168, 44.467
-156.742, -375.065, 18.228, 44.500
-157.033, -375.600, 18.287, 44.533
-157.326, -376.136, 18.347, 44.566
-157.618, -376.675, 18.407, 44.599
-157.912, -377.215, 18.467, 44.632
-158.207, -377.757, 18.528, 44.665
-158.503, -378.301, 18.589, 44.698
-158.799, -378.847, 18.651, 44.731
-159.097, -379.395, 18.713, 44.764
-159.395, -379.945, 18.775, 44.797
-159.694, -380.496, 18.837, 44.830
-159.994, -381.050, 18.900, 44.863
-160.294, -381.605, 18.963, 44.896
-160.596, -382.163, 19.026, 44.929
-160.898, -382.723, 19.090, 44.962
-161.200, -383.284, 19.154, 44.995
-161.504, -383.848, 19.218, 45.028
-161.808, -384.414, 19.282, 45.061
-162.112, -384.981, 19.346, 45.094
-162.417, -385.551, 19.411, 45.127
-162.723, -386.124, 19.476, 45.160
-163.029, -386.698, 19.541, 45.193
-163.336, -387.274, 19.606, 45.226
-163.643, -387.853, 19.672, 45.259
-163.951, -388.434, 19.737, 45.292
-164.259, -389.017, 19.803, 45.325
-164.567, -389.603, 19.869, 45.358
-164.876, -390.191, 19.936, 45.391
-165.185, -390.781, 20.002, 45.424
-165.494, -391.374, 20.069, 45.457
-165.804, -391.969, 20.136, 45.490
-166.114, -392.566, 20.203, 45.523
-166.424, -393.165, 20.270, 45.556
-166.734, -393.768, 20.338, 45.589
-167.045, -394.372, 20.406, 45.622
-167.355, -394.979, 20.474, 45.655
-167.666, -395.589, 20.542, 45.688
-167.977, -396.201, 20.610, 45.721
-168.287, -396.816, 20.679, 45.754
-168.598, -397.433, 20.748, 45.787
-168.909, -398.053, 20.818, 45.820
-169.219, -398.676, 20.887, 45.853
-169.530, -399.301, 20.957, 45.886
-169.840, -399.929, 21.027, 45.919
-170.150, -400.559, 21.097, 45.952
-170.460, -401.192, 21.167, 45.985
-170.770, -401.828, 21.236, 46.018
-171.079, -402.467, 21.293, 46.051
-171.387, -403.107, 21.331, 46.084
-171.694, -403.749, 21.350, 46.117
-172.000, -404.391, 21.350, 46.150
